leccion_id,ruta_id,ruta_titulo,ruta_tipo,ciclo_siglas,orden_leccion,competencia_id,leccion_titulo,leccion_objetivo,video_titulo,canal,youtube_url,embed_url,inicio_segundos,fin_segundos,notas_habilitadas,notas_con_timestamp,guardar_progreso_segundos,boton_marcar_hecho,condicion_marcar_hecho,actividad_obligatoria,evidencia_minima,obligatoria_para_ruta,estado_embed,ultima_revision
tsaf_reina_isabel_granada__tsaf-bas-005,tsaf_reina_isabel_granada,Centro de Formación Internacional Reina Isabel,instituto,TSAF,2,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_efa_el_soto_chauchina__tsaf-emp-001,tsaf_efa_el_soto_chauchina,EFA El Soto,instituto,TSAF,1,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_efa_el_soto_chauchina__tsaf-bas-005,tsaf_efa_el_soto_chauchina,EFA El Soto,instituto,TSAF,2,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_ies_hermenegildo_lanz_colaborador_2026__tsaf-emp-001,tsaf_ies_hermenegildo_lanz_colaborador_2026,IES Politécnico Hermenegildo Lanz,instituto,TSAF,1,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_ies_hermenegildo_lanz_colaborador_2026__tsaf-bas-005,tsaf_ies_hermenegildo_lanz_colaborador_2026,IES Politécnico Hermenegildo Lanz,instituto,TSAF,2,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_facultad_ciencias_deporte_ugr__tsaf-ges-001,tsaf_facultad_ciencias_deporte_ugr,Facultad de Ciencias del Deporte de la UGR,instituto,TSAF,1,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación","Definir recursos, riesgos, calidad y operación básica de un centro.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_facultad_ciencias_deporte_ugr__tsaf-emp-001,tsaf_facultad_ciencias_deporte_ugr,Facultad de Ciencias del Deporte de la UGR,instituto,TSAF,2,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_facultad_ciencias_deporte_ugr__tsaf-bas-005,tsaf_facultad_ciencias_deporte_ugr,Facultad de Ciencias del Deporte de la UGR,instituto,TSAF,3,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_camd_granada__tsaf-bas-003,tsaf_camd_granada,Centro Andaluz de Medicina del Deporte en Granada,instituto,TSAF,1,TSAF-BAS-003,Comprender respuestas básicas al ejercicio,"Relacionar esfuerzo, respuesta fisiológica, recuperación y adaptaciones al ejercicio.",Fisiología del ejercicio — Parte II,Facultad de Ciencias Médicas,https://www.youtube.com/watch?v=ga88pqiForY,https://www.youtube-nocookie.com/embed/ga88pqiForY?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Explica respuesta aguda y adaptación crónica || Calcula zonas orientativas sin presentarlas como diagnóstico || Reconoce señales para detener actividad y derivar,Resumen aplicado a tres perfiles ficticios,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_camd_granada__tsaf-val-001,tsaf_camd_granada,Centro Andaluz de Medicina del Deporte en Granada,instituto,TSAF,2,TSAF-VAL-001,Realizar entrevista inicial y cribado básico,Crear un cuestionario inicial con consentimiento y preguntas pertinentes.,Google Forms: crear encuestas y analizar respuestas,GCFAprendeLibre,https://www.youtube.com/watch?v=szlGX3MseWc,https://www.youtube-nocookie.com/embed/szlGX3MseWc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Formula preguntas relevantes sin convertirlas en historia clínica || Identifica riesgos y contraindicaciones declaradas || Documenta consentimiento y límites,Formulario inicial ficticio y decisión razonada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_camd_granada__tsaf-ges-002,tsaf_camd_granada,Centro Andaluz de Medicina del Deporte en Granada,instituto,TSAF,3,TSAF-GES-002,Diseñar y ejecutar un evento de actividad física,"Planificar tareas, documentos, responsables y evidencias de un evento.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Cronograma, roles y recursos están definidos || Existe plan de seguridad y contingencia || Se mide participación, satisfacción y resultados",Dossier completo de evento,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_camd_granada__tsaf-val-002,tsaf_camd_granada,Centro Andaluz de Medicina del Deporte en Granada,instituto,TSAF,4,TSAF-VAL-002,Aplicar pruebas básicas de condición física,Seleccionar pruebas y registrar resultados de forma repetible.,Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Elige pruebas coherentes con objetivo y perfil || Estandariza calentamiento, material y registro || Interpreta resultados sin diagnosticar",Informe de batería de pruebas con datos ficticios o propios,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_camd_granada__tsaf-ges-001,tsaf_camd_granada,Centro Andaluz de Medicina del Deporte en Granada,instituto,TSAF,5,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación","Definir recursos, riesgos, calidad y operación básica de un centro.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_diputacion_deportes_granada__tsaf-ges-001,tsaf_diputacion_deportes_granada,Área de Deportes de la Diputación de Granada,instituto,TSAF,1,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación","Definir recursos, riesgos, calidad y operación básica de un centro.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_diputacion_deportes_granada__tsaf-sus-001,tsaf_diputacion_deportes_granada,Área de Deportes de la Diputación de Granada,instituto,TSAF,2,TSAF-SUS-001,Aplicar sostenibilidad a servicios deportivos,"Detectar consumos, residuos y mejoras sostenibles de un servicio deportivo.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica impactos de una instalación o evento || Propone tres medidas medibles || Incluye impacto social y accesibilidad,Plan de mejora sostenible,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_diputacion_deportes_granada__tsaf-emp-001,tsaf_diputacion_deportes_granada,Área de Deportes de la Diputación de Granada,instituto,TSAF,3,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_diputacion_deportes_granada__tsaf-bas-005,tsaf_diputacion_deportes_granada,Área de Deportes de la Diputación de Granada,instituto,TSAF,4,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_concejalia_deportes_granada__tsaf-ges-001,tsaf_concejalia_deportes_granada,Concejalía de Deportes de Granada,instituto,TSAF,1,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación","Definir recursos, riesgos, calidad y operación básica de un centro.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_concejalia_deportes_granada__tsaf-sus-001,tsaf_concejalia_deportes_granada,Concejalía de Deportes de Granada,instituto,TSAF,2,TSAF-SUS-001,Aplicar sostenibilidad a servicios deportivos,"Detectar consumos, residuos y mejoras sostenibles de un servicio deportivo.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica impactos de una instalación o evento || Propone tres medidas medibles || Incluye impacto social y accesibilidad,Plan de mejora sostenible,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_concejalia_deportes_granada__tsaf-emp-001,tsaf_concejalia_deportes_granada,Concejalía de Deportes de Granada,instituto,TSAF,3,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_concejalia_deportes_granada__tsaf-bas-005,tsaf_concejalia_deportes_granada,Concejalía de Deportes de Granada,instituto,TSAF,4,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_titulo_oficial_andalucia__mp-fin-002,mp_titulo_oficial_andalucia,Ficha oficial de Marketing y Publicidad en Andalucía,recurso,MP,1,MP-FIN-002,Evaluar inversión y retorno de marketing,"Relacionar inversión, campaña, resultado y retorno.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_titulo_oficial_andalucia__mp-med-001,mp_titulo_oficial_andalucia,Ficha oficial de Marketing y Publicidad en Andalucía,recurso,MP,2,MP-MED-001,Construir un plan de medios,Distribuir presupuesto entre medios y definir KPI y optimización.,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,si,si,si,si,evidencia_entregada_y_criterio_superado,Canales corresponden al público y objetivo || Presupuesto y calendario son viables || Define métricas y criterios de ajuste,Plan de medios con distribución presupuestaria,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_titulo_oficial_andalucia__mp-lan-001,mp_titulo_oficial_andalucia,Ficha oficial de Marketing y Publicidad en Andalucía,recurso,MP,3,MP-LAN-001,Preparar el lanzamiento de un producto o servicio,"Planificar lanzamiento, activos, canales, automatización y medición.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Define hipótesis y público de lanzamiento || Coordina contenido, medios y ventas || Incluye prueba, seguimiento y decisión posterior",Plan de lanzamiento de 30 días,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_titulo_oficial_andalucia__mp-eng-001,mp_titulo_oficial_andalucia,Ficha oficial de Marketing y Publicidad en Andalucía,recurso,MP,4,MP-ENG-001,Trabajar con briefs y comunicación de marketing en inglés,Extraer términos de analítica y presentar un resumen de métricas.,Google Analytics 4 Tutorial for Beginners,Analytics Mania,https://www.youtube.com/watch?v=mKu6FI53BxE,https://www.youtube-nocookie.com/embed/mKu6FI53BxE?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Resume un brief en español || Redacta email y copy breve en inglés || Presenta resultados durante 2 minutos,Brief y presentación bilingüe,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_titulo_oficial_andalucia__mp-prj-001,mp_titulo_oficial_andalucia,Ficha oficial de Marketing y Publicidad en Andalucía,recurso,MP,5,MP-PRJ-001,Crear una campaña integrada de principio a fin,Construir una campaña integrada desde captación hasta análisis.,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y público respaldados por información || Plan, piezas, presupuesto y medición están conectados || Incluye resultados simulados o reales y aprendizaje",Caso de campaña completo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_todofp_marketing_publicidad__mp-fin-002,mp_todofp_marketing_publicidad,Técnico Superior en Marketing y Publicidad,recurso,MP,1,MP-FIN-002,Evaluar inversión y retorno de marketing,"Relacionar inversión, campaña, resultado y retorno.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_todofp_marketing_publicidad__mp-med-001,mp_todofp_marketing_publicidad,Técnico Superior en Marketing y Publicidad,recurso,MP,2,MP-MED-001,Construir un plan de medios,Distribuir presupuesto entre medios y definir KPI y optimización.,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,si,si,si,si,evidencia_entregada_y_criterio_superado,Canales corresponden al público y objetivo || Presupuesto y calendario son viables || Define métricas y criterios de ajuste,Plan de medios con distribución presupuestaria,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_todofp_marketing_publicidad__mp-lan-001,mp_todofp_marketing_publicidad,Técnico Superior en Marketing y Publicidad,recurso,MP,3,MP-LAN-001,Preparar el lanzamiento de un producto o servicio,"Planificar lanzamiento, activos, canales, automatización y medición.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Define hipótesis y público de lanzamiento || Coordina contenido, medios y ventas || Incluye prueba, seguimiento y decisión posterior",Plan de lanzamiento de 30 días,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_todofp_marketing_publicidad__mp-eng-001,mp_todofp_marketing_publicidad,Técnico Superior en Marketing y Publicidad,recurso,MP,4,MP-ENG-001,Trabajar con briefs y comunicación de marketing en inglés,Extraer términos de analítica y presentar un resumen de métricas.,Google Analytics 4 Tutorial for Beginners,Analytics Mania,https://www.youtube.com/watch?v=mKu6FI53BxE,https://www.youtube-nocookie.com/embed/mKu6FI53BxE?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Resume un brief en español || Redacta email y copy breve en inglés || Presenta resultados durante 2 minutos,Brief y presentación bilingüe,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_todofp_marketing_publicidad__mp-prj-001,mp_todofp_marketing_publicidad,Técnico Superior en Marketing y Publicidad,recurso,MP,5,MP-PRJ-001,Crear una campaña integrada de principio a fin,Construir una campaña integrada desde captación hasta análisis.,"Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y público respaldados por información || Plan, piezas, presupuesto y medición están conectados || Incluye resultados simulados o reales y aprendizaje",Caso de campaña completo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_direccion_edicion_video_2026__mp-dis-002,mp_camara_direccion_edicion_video_2026,Dirección creativa y edición de vídeo corporativo,curso_complementario,MP,1,MP-DIS-002,Producir contenido audiovisual breve,"Aplicar marca, formato, texto y llamada a la acción a una pieza audiovisual breve.",Kit de marca en Canva,Canva Latinoamérica,https://www.youtube.com/watch?v=havARJ_ZQg8,https://www.youtube-nocookie.com/embed/havARJ_ZQg8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Guion con objetivo y duración || Audio, encuadre y ritmo comprensibles || Incluye subtítulos y versión por canal",Vídeo de 30 a 60 segundos y archivos fuente,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_direccion_edicion_video_2026__mp-bas-002,mp_camara_direccion_edicion_video_2026,Dirección creativa y edición de vídeo corporativo,curso_complementario,MP,2,MP-BAS-002,Redactar mensajes claros y orientados a una acción,"Redactar un mensaje para una persona, problema y acción concreta.",Cómo crear un buyer persona,HubSpot Español,https://www.youtube.com/watch?v=-xm2vgPHdHg,https://www.youtube-nocookie.com/embed/-xm2vgPHdHg?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Redacta tres mensajes para públicos distintos || Mantiene una propuesta de valor concreta || Incluye llamada a la acción coherente,Tres piezas breves justificadas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
mp_camara_direccion_edicion_video_2026__mp-fin-002,mp_camara_direccion_edicion_video_2026,Dirección creativa y edición de vídeo corporativo,curso_complementario,MP,3,MP-FIN-002,Evaluar inversión y retorno de marketing,"Relacionar inversión, campaña, resultado y retorno.","Curso de Marketing Hub: CRM, formularios, anuncios, email y analítica",HubSpot Español,https://www.youtube.com/watch?v=Ama6IGE6tIs,https://www.youtube-nocookie.com/embed/Ama6IGE6tIs?rel=0&enablejsapi=1&cc_load_policy=1&start=272&end=451,272,451,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
