skill_id,titulo,descripcion,horas_estimadas,criterios_superacion,evidencia_minima,umbral_superacion,aplicable_a,fuente_titulo_url,fuente_curriculo_url,tipo_criterio,ultima_revision
TSAF-PRJ-002,Presentar y defender una propuesta de servicio,"Expone necesidad, método, seguridad, resultados esperados, límites y viabilidad.",8,Presentación de 5 minutos estructurada || Incluye una demostración o material visual || Responde dudas sin exceder competencias,Vídeo o defensa grabada,"Mensaje claro, seguro y profesional",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2491,https://www.juntadeandalucia.es/boja/2018/144/25,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-BAS-001,"Organizar archivos, cuentas y activos de una campaña","Gestiona documentos, imágenes, permisos, versiones y carpetas de forma profesional.",5,Crea una estructura por campaña y canal || Nombra versiones y evita duplicados || Configura acceso y copia de seguridad,Carpeta de campaña ficticia organizada,3 de 3 criterios,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-BAS-002,Redactar mensajes claros y orientados a una acción,"Distingue objetivo, público, propuesta de valor, tono y llamada a la acción.",8,Redacta tres mensajes para públicos distintos || Mantiene una propuesta de valor concreta || Incluye llamada a la acción coherente,Tres piezas breves justificadas,Mensaje entendible en primera lectura,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-BAS-003,"Calcular porcentajes, costes y métricas básicas","Opera con porcentajes, tasas, variaciones, costes unitarios y ratios sin errores.",8,"Calcula variación porcentual y tasa de conversión || Diferencia ingreso, coste, margen y beneficio || Usa referencias correctas en una hoja de cálculo",Hoja con 15 ejercicios resueltos,80 % de resultados correctos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-BAS-004,"Evaluar fuentes y diferenciar dato, opinión e hipótesis","Comprueba origen, fecha, método, muestra y limitaciones antes de usar información.",6,"Identifica autor, fecha y metodología || Distingue correlación de causalidad || Explica una limitación relevante",Ficha de evaluación de tres fuentes,Al menos 2 fuentes correctamente evaluadas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-BAS-005,"Comprender cliente, problema y modelo de negocio","Relaciona segmento, necesidad, propuesta de valor, canal, ingreso y coste.",8,Define un segmento concreto || Formula problema y propuesta sin generalidades || Identifica cómo se entrega y monetiza valor,Canvas simplificado de una pyme,"Coherencia entre cliente, problema y propuesta",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-FIN-001,"Interpretar costes, presupuestos y viabilidad","Calcula costes, margen, punto de equilibrio, presupuesto y desviaciones de una acción.",22,Clasifica costes fijos y variables || Calcula margen y punto de equilibrio || Compara presupuesto y resultado explicando desviaciones,Presupuesto de campaña con escenario base y alternativo,Cálculos correctos y supuestos visibles,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-FIN-002,Evaluar inversión y retorno de marketing,"Relaciona objetivos, costes, ingresos atribuibles, riesgo y horizonte temporal.",16,Selecciona métrica de retorno adecuada || Explicita supuestos de atribución || Presenta recomendación con riesgo e incertidumbre,Caso ROI/ROAS con recomendación,Cálculos y límites correctamente explicados,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-POL-001,"Analizar mercado, competencia y situación","Recopila datos, segmenta el contexto y sintetiza amenazas, oportunidades y posición competitiva.",24,Define mercado y competidores comparables || Usa datos con fuente y fecha || Prioriza hallazgos relevantes en un diagnóstico,Análisis de mercado y competencia,Fuentes trazables y conclusiones accionables,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-POL-002,"Definir segmentación, posicionamiento y propuesta","Selecciona público, necesidades, diferenciación y mensaje central.",20,Segmentos medibles y diferenciados || Target elegido con justificación || Posicionamiento y propuesta coherentes,"Ficha de segmento, buyer persona prudente y mapa de posicionamiento","Decisiones basadas en datos, no estereotipos",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-POL-003,Construir un plan de marketing medible,"Define objetivos, estrategia, marketing mix, calendario, presupuesto, KPI y responsables.",30,"Objetivos específicos y medibles || Acciones conectadas con estrategia y público || KPI, presupuesto y calendario permiten seguimiento",Plan de marketing de 6 a 10 páginas,Trazabilidad completa de objetivo a métrica,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-INV-001,Diseñar una investigación de mercado,"Formula problema, objetivos, variables, fuentes y método de recogida.",22,Pregunta de investigación concreta || Método coherente con objetivo || Variables e indicadores definidos,Plan de investigación,"Problema, método y datos alineados",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-INV-002,Diseñar cuestionarios y muestras,"Construye instrumentos sin sesgos evidentes y define población, muestra y selección.",20,Preguntas claras y no inductivas || Orden y escalas coherentes || Muestra y limitaciones justificadas,Cuestionario de máximo 12 preguntas y ficha de muestreo,Prueba piloto sin confusiones graves,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-CAM-001,Planificar y controlar trabajo de campo,"Define selección, formación, guion, control de calidad, incidencias y protección de datos.",18,Crea instrucciones y guion de recogida || Define controles de calidad y respuesta a incidencias || Minimiza datos personales,Manual de campo y hoja de control,Proceso reproducible y ético,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DAT-001,"Limpiar, analizar y visualizar datos","Corrige errores, codifica variables y obtiene tablas, gráficos y conclusiones.",24,Detecta duplicados y valores inválidos || Calcula indicadores adecuados || El gráfico responde a una pregunta y no distorsiona,"Dataset limpio, análisis y dashboard básico",Resultados reproducibles y conclusiones limitadas a los datos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-CLI-001,"Atender consultas, quejas y reclamaciones","Escucha, registra, responde, deriva y cierra incidencias respetando derechos del consumidor.",18,"Identifica necesidad y emoción sin discutir || Registra hechos, plazos y responsable || Propone solución o derivación conforme al procedimiento",Role-play y registro de tres casos,Respuesta profesional y trazable,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-CRM-001,"Gestionar contactos, leads y consentimiento en CRM","Configura etapas, propiedades, tareas y segmentación con minimización de datos.",16,Define pipeline y criterios de etapa || Registra interacciones sin datos innecesarios || Mantiene consentimiento y baja,CRM ficticio con 10 contactos de prueba,Pipeline coherente y privacidad documentada,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIG-001,Planificar presencia web y conversión,"Define arquitectura, contenido, formularios, medición y recorrido de usuario.",22,"La web responde a objetivo y público || El recorrido incluye llamada y conversión medible || Incluye privacidad, accesibilidad y versión móvil",Wireframe y plan de medición de una landing,Flujo de conversión completo,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIG-002,Aplicar SEO y estrategia de contenidos,"Investiga intención, estructura contenido, metadatos, calendario y medición orgánica.",22,Selecciona temas e intención con evidencia || Crea contenido útil y estructurado || Define métricas y actualización,Cluster de contenido y pieza optimizada,Contenido responde a intención y tiene medición,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIG-003,Diseñar email marketing y automatizaciones,"Segmenta, crea secuencias, prueba asuntos y respeta consentimiento y baja.",18,"Segmentación y disparador están definidos || Cada mensaje tiene objetivo y CTA || Incluye consentimiento, baja y control de frecuencia",Secuencia de bienvenida de 3 mensajes,Flujo coherente y legalmente prudente,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIG-004,Planificar publicidad digital,"Define objetivo, audiencia, creatividad, puja, presupuesto, conversión y experimento.",24,"Campaña alineada con objetivo y etapa del embudo || Audiencia y exclusiones justificadas || Presupuesto, KPI y regla de optimización definidos",Plan de campaña con tres anuncios,Métricas y decisiones de optimización explícitas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIG-005,"Medir adquisición, conversión y rendimiento","Configura eventos, UTM, embudos, dashboards y análisis con privacidad.",22,Define eventos y conversiones relevantes || Usa nomenclatura UTM consistente || Distingue dato observado de atribución estimada,Plan de etiquetado y dashboard,Datos trazables y sin métricas de vanidad como único criterio,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIS-001,Crear identidad visual y piezas coherentes,"Aplica jerarquía, tipografía, color, composición, formato y consistencia de marca.",24,Define reglas visuales mínimas || Adapta una idea a tres formatos || Mantiene legibilidad y derechos de uso de recursos,Mini sistema visual y tres piezas,Coherencia visual y archivos exportados correctamente,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIS-002,Producir contenido audiovisual breve,"Planifica guion, grabación, edición, subtítulos, formatos y llamada a la acción.",22,"Guion con objetivo y duración || Audio, encuadre y ritmo comprensibles || Incluye subtítulos y versión por canal",Vídeo de 30 a 60 segundos y archivos fuente,Mensaje claro y formato correcto,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-MED-001,Construir un plan de medios,"Selecciona canales, formatos, cobertura, frecuencia, calendario, coste y medición.",22,Canales corresponden al público y objetivo || Presupuesto y calendario son viables || Define métricas y criterios de ajuste,Plan de medios con distribución presupuestaria,Decisiones justificadas con datos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-RRPP-001,Planificar relaciones públicas y comunicación institucional,"Define públicos, mensajes, portavoces, materiales, medios y respuesta a incidencias.",20,Mapa de públicos y mensajes || Material de prensa coherente || Protocolo de respuesta ante incidencia,Dossier de prensa y plan de contacto,Mensajes consistentes y responsables definidos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-EVT-001,Diseñar y evaluar un evento de marketing,"Define objetivo, público, experiencia, proveedores, permisos, cronograma, riesgos y métricas.",26,"Cronograma y responsabilidades completos || Presupuesto, proveedores y contingencias definidos || Métricas de asistencia, interacción y resultado",Dossier de evento,"Evento viable, medible y con contingencia",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-LAN-001,Preparar el lanzamiento de un producto o servicio,"Integra insight, posicionamiento, oferta, canales, ventas, calendario y métricas.",28,"Define hipótesis y público de lanzamiento || Coordina contenido, medios y ventas || Incluye prueba, seguimiento y decisión posterior",Plan de lanzamiento de 30 días,"Acciones, responsables y métricas conectados",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-LEG-001,"Aplicar privacidad, propiedad intelectual y publicidad responsable","Gestiona consentimiento, cookies, derechos de imagen, licencias y mensajes verificables.",16,Identifica base y finalidad de datos || Verifica licencias y autorizaciones de activos || Evita afirmaciones engañosas y documenta evidencia,Checklist legal aplicado a una campaña,Sin uso no autorizado ni recogida innecesaria,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-DIGI-001,Automatizar procesos de marketing con control,"Selecciona automatizaciones, integra herramientas y define supervisión, datos y métricas.",14,"Mapea proceso actual y objetivo || Define disparadores, excepciones y revisión humana || Mide ahorro e impacto sin degradar experiencia",Flujo automatizado ficticio y ficha de control,Excepciones y privacidad contempladas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-SUS-001,Aplicar sostenibilidad a campañas y eventos,"Reduce materiales, impactos y greenwashing y mejora accesibilidad e inclusión.",8,Identifica impactos principales || Propone acciones medibles y realistas || Revisa afirmaciones ambientales y accesibilidad,Checklist sostenible de campaña,Tres mejoras y ninguna afirmación no demostrable,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-ENG-001,Trabajar con briefs y comunicación de marketing en inglés,"Comprende documentación y redacta mensajes, informes y presentaciones breves.",16,Resume un brief en español || Redacta email y copy breve en inglés || Presenta resultados durante 2 minutos,Brief y presentación bilingüe,Comprensible y orientado a negocio,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-EMP-001,Construir portfolio y candidatura de marketing,"Selecciona evidencias, explica decisiones y adapta CV a puestos concretos.",18,"Portfolio incluye estrategia, pieza y resultados o métricas simuladas || CV usa vocabulario del puesto sin inventar experiencia || Matriz de brechas de tres ofertas","Portfolio, CV y matriz de brechas",Dos casos completos y candidatura adaptada,empleo|prácticas|beca|formación_en_empresa,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-PRJ-001,Crear una campaña integrada de principio a fin,"Integra investigación, estrategia, creatividad, canales, presupuesto, ejecución, medición y legal.",50,"Problema y público respaldados por información || Plan, piezas, presupuesto y medición están conectados || Incluye resultados simulados o reales y aprendizaje",Caso de campaña completo,Trazabilidad desde insight hasta evaluación,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
MP-PRJ-002,Presentar y defender una propuesta,"Expone insight, decisión estratégica, creatividad, plan, inversión, riesgos y medición.",8,Pitch de 5 minutos || Muestra piezas y datos sin saturar || Responde objeciones y reconoce límites,Vídeo o presentación de pitch,Mensaje claro y decisión defendible,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportales%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2339,https://www.juntadeandalucia.es/boja/2014/90/15,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-BAS-001,Organizar archivos y documentación administrativa,"Clasifica documentos, aplica nombres consistentes, versiones, permisos y copias de seguridad.",5,"Crea estructura por empresa, ejercicio y proceso || Localiza una versión concreta y explica su estado || Protege y respalda documentación sensible",Archivo administrativo ficticio organizado,3 de 3 criterios y sin datos reales,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-BAS-002,Escribir con precisión y usar funciones básicas de Office,"Crea documentos, tablas y presentaciones legibles y usa atajos y revisión.",10,Redacta un documento con estilos y tabla || Crea una hoja con fórmulas simples || Exporta correctamente a PDF,"Pack de documento, hoja y presentación",Sin errores de formato o cálculo esenciales,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-BAS-003,"Operar con porcentajes, reglas de tres e importes","Calcula bases, descuentos, recargos, impuestos, intereses simples y variaciones.",10,"Calcula porcentajes directos e inversos || Separa base, cuota y total || Comprueba resultado mediante estimación",Hoja con 20 ejercicios,80 % de resultados correctos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-BAS-004,Redactar correos y comunicaciones profesionales,"Escribe mensajes con asunto, contexto, petición, plazo, tono y cierre adecuados.",6,Asunto permite identificar la acción || Mensaje contiene datos y petición necesarios || Mantiene tono profesional y revisa adjuntos,Tres correos de casos administrativos,Todos permiten actuar sin pedir aclaraciones esenciales,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-BAS-005,"Proteger datos, credenciales y documentación","Reconoce phishing, aplica mínimos accesos y evita compartir información por canales inadecuados.",6,Detecta señales de fraude en dos correos || Aplica principio de mínimo acceso || Define procedimiento de envío y destrucción segura,Checklist de seguridad administrativa,Sin prácticas críticas inseguras,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
